"municipio_id_sus","nome","uf_sigla","periodo_codigo","indicadores_nome","numerador","denominador_estimado","denominador_informado","nota_porcentagem","denominador_utilizado","cadastro","base_externa","porcentagem","populacao"
"316670",Serra dos Aimorés,MG,"2022.Q3",Cobertura Polio e Penta,31,13,34,91,34,7647,15.0,262,8725
"251430",São José de Caiana,PB,"2022.Q3",Cobertura Polio e Penta,31,14,34,91,34,6919,13.0,243,6394
"270660",Paulo Jacinto,AL,"2022.Q3",Cobertura Polio e Penta,31,18,34,91,34,8014,17.0,189,7556
"410304",Boa Ventura de São Roque,PR,"2022.Q3",Cobertura Polio e Penta,31,21,34,91,34,7054,19.0,162,6343
"312440",Espírito Santo do Dourado,MG,"2022.Q3",Cobertura Polio e Penta,31,23,34,91,34,6711,16.0,148,4728
"110180",Vale do Paraíso,RO,"2022.Q3",Cobertura Polio e Penta,31,23,34,91,34,7464,20.0,148,6490
"313650",Jordânia,MG,"2022.Q3",Cobertura Polio e Penta,31,22,35,89,35,8683,28.0,159,10872
"310230",Alvinópolis,MG,"2022.Q3",Cobertura Polio e Penta,31,33,35,89,35,13527,37.0,106,15135
"130400",Silves,AM,"2022.Q3",Cobertura Polio e Penta,31,39,35,89,35,6047,60.0,90,9289
"170190",Araguacema,TO,"2022.Q3",Cobertura Polio e Penta,31,25,36,86,36,6619,27.0,144,7223
"312370",Engenheiro Caldas,MG,"2022.Q3",Cobertura Polio e Penta,31,26,36,86,36,11169,26.0,138,11268
"172065",Silvanópolis,TO,"2022.Q3",Cobertura Polio e Penta,31,26,36,86,36,6696,21.0,138,5452
"430140",Arvorezinha,RS,"2022.Q3",Cobertura Polio e Penta,31,37,36,86,36,11418,34.0,97,10422
"270220",Coqueiro Seco,AL,"2022.Q3",Cobertura Polio e Penta,31,21,37,84,37,6891,18.0,176,5882
"521970",Santa Terezinha de Goiás,GO,"2022.Q3",Cobertura Polio e Penta,31,30,37,84,37,9645,26.0,123,8386
"241450",Umarizal,RN,"2022.Q3",Cobertura Polio e Penta,31,31,37,84,37,10643,31.0,119,10485
"310830",Borda da Mata,MG,"2022.Q3",Cobertura Polio e Penta,31,38,37,84,37,18639,40.0,97,19809
"310780",Bom Jesus do Galho,MG,"2022.Q3",Cobertura Polio e Penta,31,39,37,84,37,14113,41.0,95,14792
"291620",Itapé,BA,"2022.Q3",Cobertura Polio e Penta,31,38,32,82,38,11130,28.0,84,8300
"251180",Pirpirituba,PB,"2022.Q3",Cobertura Polio e Penta,31,28,38,82,38,9262,32.0,136,10590
"314240",Moema,MG,"2022.Q3",Cobertura Polio e Penta,31,19,39,79,39,8353,17.0,205,7589
"221065",Sigefredo Pacheco,PI,"2022.Q3",Cobertura Polio e Penta,31,24,39,79,39,8802,27.0,163,10074
"520545",Cezarina,GO,"2022.Q3",Cobertura Polio e Penta,31,35,39,79,39,9905,31.0,111,8794
"500580",Nioaque,MS,"2022.Q3",Cobertura Polio e Penta,31,39,39,79,39,10392,52.0,100,13794
"330180",Engenheiro Paulo de Frontin,RJ,"2022.Q3",Cobertura Polio e Penta,31,39,39,79,39,14802,37.0,100,14138
"320310",Jerônimo Monteiro,ES,"2022.Q3",Cobertura Polio e Penta,31,37,40,78,40,12659,36.0,108,12336
"330615",Varre-Sai,RJ,"2022.Q3",Cobertura Polio e Penta,31,38,40,78,40,11156,38.0,105,11208
"350630",Bernardino de Campos,SP,"2022.Q3",Cobertura Polio e Penta,31,42,40,78,40,12208,38.0,95,11168
"351170",Charqueada,SP,"2022.Q3",Cobertura Polio e Penta,31,31,41,76,41,11119,49.0,132,17539
"172208",Wanderlândia,TO,"2022.Q3",Cobertura Polio e Penta,31,25,43,72,43,8942,33.0,172,11783
"311545",Catuji,MG,"2022.Q3",Cobertura Polio e Penta,31,44,34,70,44,8824,31.0,77,6206
"290260",Baixa Grande,BA,"2022.Q3",Cobertura Polio e Penta,31,37,44,70,44,15605,48.0,119,20431
"290395",Bom Jesus da Serra,BA,"2022.Q3",Cobertura Polio e Penta,31,33,45,69,45,10069,32.0,136,9768
"315170",Poço Fundo,MG,"2022.Q3",Cobertura Polio e Penta,31,46,37,67,46,17605,44.0,80,16900
"290130",Andaraí,BA,"2022.Q3",Cobertura Polio e Penta,31,52,48,65,48,13261,51.0,92,13122
"314460",Nepomuceno,MG,"2022.Q3",Cobertura Polio e Penta,31,46,49,63,49,17891,69.0,107,26882
"150555",Pau D'Arco,PA,"2022.Q3",Cobertura Polio e Penta,31,52,43,60,52,7733,36.0,83,5339
"220640",Monsenhor Gil,PI,"2022.Q3",Cobertura Polio e Penta,31,35,55,56,55,11006,34.0,157,10563
"280400",Maruim,SE,"2022.Q3",Cobertura Polio e Penta,31,60,61,51,61,16336,64.0,102,17328
"291140",Glória,BA,"2022.Q3",Cobertura Polio e Penta,31,66,47,47,66,14501,69.0,71,15247
"354670",Santa Gertrudes,SP,"2022.Q3",Cobertura Polio e Penta,31,74,74,42,74,22345,92.0,100,27850
"290340",Belmonte,BA,"2022.Q3",Cobertura Polio e Penta,31,56,78,40,78,16447,80.0,139,23540
"210480",Grajaú,MA,"2022.Q3",Cobertura Polio e Penta,310,451,384,81,384,65161,489.0,85,70692
"150060",Altamira,PA,"2022.Q3",Cobertura Polio e Penta,310,697,574,44,697,108865,751.0,82,117320
"350390",Arujá,SP,"2022.Q3",Cobertura Polio e Penta,311,344,333,93,333,74645,426.0,97,92453
"320490",São Mateus,ES,"2022.Q3",Cobertura Polio e Penta,311,458,449,69,449,108500,568.0,98,134629
"130250",Manacapuru,AM,"2022.Q3",Cobertura Polio e Penta,313,549,574,55,574,89434,612.0,105,99613
"241200",São Gonçalo do Amarante,RN,"2022.Q3",Cobertura Polio e Penta,316,433,424,75,424,101683,447.0,98,104919
"260620",Goiana,PE,"2022.Q3",Cobertura Polio e Penta,319,356,355,90,355,83780,341.0,100,80345
"140002",Amajari,RR,"2022.Q3",Cobertura Polio e Penta,32,101,81,32,101,11870,115.0,80,13561
"314345",Montezuma,MG,"2022.Q3",Cobertura Polio e Penta,32,16,32,100,32,7287,18.0,200,8379
"313055",Imbé de Minas,MG,"2022.Q3",Cobertura Polio e Penta,32,24,32,100,32,7405,23.0,133,6976
"420150",Armazém,SC,"2022.Q3",Cobertura Polio e Penta,32,29,32,100,32,9262,28.0,110,8843
"261510",Terezinha,PE,"2022.Q3",Cobertura Polio e Penta,32,30,32,100,32,9324,23.0,107,7227
"315630",Rodeiro,MG,"2022.Q3",Cobertura Polio e Penta,32,32,32,100,32,10338,26.0,100,8333
"353640",Paulicéia,SP,"2022.Q3",Cobertura Polio e Penta,32,32,32,100,32,9905,24.0,100,7540
"260340",Calumbi,PE,"2022.Q3",Cobertura Polio e Penta,32,24,33,97,33,7033,20.0,138,5744
"351685",Gavião Peixoto,SP,"2022.Q3",Cobertura Polio e Penta,32,19,34,94,34,5791,16.0,179,4841
"420770",Ipumirim,SC,"2022.Q3",Cobertura Polio e Penta,32,23,34,94,34,8302,21.0,148,7647
"355360",Tapiratiba,SP,"2022.Q3",Cobertura Polio e Penta,32,31,34,94,34,13805,29.0,110,12940
"290510",Caém,BA,"2022.Q3",Cobertura Polio e Penta,32,37,34,94,34,10766,31.0,92,8912
"292465",Pintadas,BA,"2022.Q3",Cobertura Polio e Penta,32,21,35,91,35,9579,23.0,167,10353
"290220",Aramari,BA,"2022.Q3",Cobertura Polio e Penta,32,24,35,91,35,10033,28.0,146,11519
"317170",Virgínia,MG,"2022.Q3",Cobertura Polio e Penta,32,26,35,91,35,9699,23.0,135,8652
"170770",Filadélfia,TO,"2022.Q3",Cobertura Polio e Penta,32,27,35,91,35,8161,29.0,130,8892
"412070",Quatiguá,PR,"2022.Q3",Cobertura Polio e Penta,32,29,35,91,35,9125,24.0,121,7504
"292850",Santa Teresinha,BA,"2022.Q3",Cobertura Polio e Penta,32,34,35,91,35,11451,31.0,103,10520
"430580",Constantina,RS,"2022.Q3",Cobertura Polio e Penta,32,35,35,91,35,10895,32.0,100,9903
"312380",Engenheiro Navarro,MG,"2022.Q3",Cobertura Polio e Penta,32,20,36,89,36,7109,20.0,180,7240
"220555",Lagoa Alegre,PI,"2022.Q3",Cobertura Polio e Penta,32,28,36,89,36,8341,29.0,129,8610
"261610",Verdejante,PE,"2022.Q3",Cobertura Polio e Penta,32,30,36,89,36,9905,29.0,120,9572
"310210",Alto Rio Doce,MG,"2022.Q3",Cobertura Polio e Penta,32,31,36,89,36,12242,27.0,116,10723
"510680",Porto dos Gaúchos,MT,"2022.Q3",Cobertura Polio e Penta,32,32,36,89,36,8062,21.0,113,5344
"291590",Itanagra,BA,"2022.Q3",Cobertura Polio e Penta,32,20,37,86,37,6981,18.0,185,6433
"412620",Sapopema,PR,"2022.Q3",Cobertura Polio e Penta,32,24,37,86,37,7550,21.0,154,6708
"314465",Ninheira,MG,"2022.Q3",Cobertura Polio e Penta,32,27,37,86,37,10218,27.0,137,10355
"251500",São Miguel de Taipu,PB,"2022.Q3",Cobertura Polio e Penta,32,29,37,86,37,8094,27.0,128,7450
"421825",Timbó Grande,SC,"2022.Q3",Cobertura Polio e Penta,32,30,37,86,37,7386,32.0,123,8003
"220160",Beneditinos,PI,"2022.Q3",Cobertura Polio e Penta,32,31,37,86,37,11077,29.0,119,10479
"330115",Cardoso Moreira,RJ,"2022.Q3",Cobertura Polio e Penta,32,31,37,86,37,12474,32.0,119,12818
"420765",Iporã do Oeste,SC,"2022.Q3",Cobertura Polio e Penta,32,34,37,86,37,10403,30.0,109,9093
"412870",Vitorino,PR,"2022.Q3",Cobertura Polio e Penta,32,40,37,86,37,9264,30.0,93,6879
"313340",Itapagipe,MG,"2022.Q3",Cobertura Polio e Penta,32,25,38,84,38,13466,29.0,152,15511
"313290",Itamogi,MG,"2022.Q3",Cobertura Polio e Penta,32,39,32,82,39,12030,33.0,82,10122
"410110",Andirá,PR,"2022.Q3",Cobertura Polio e Penta,32,37,39,82,39,12707,58.0,105,19823
"292540",Potiraguá,BA,"2022.Q3",Cobertura Polio e Penta,32,42,39,82,39,9588,29.0,93,6623
"314910",Pedralva,MG,"2022.Q3",Cobertura Polio e Penta,32,41,32,78,41,12393,37.0,78,11098
"250523",Cuité de Mamanguape,PB,"2022.Q3",Cobertura Polio e Penta,32,36,41,78,41,7538,30.0,114,6360
"320517",Vila Valério,ES,"2022.Q3",Cobertura Polio e Penta,32,45,41,78,41,13664,46.0,91,14065
"291360",Ilhéus,BA,"2022.Q3",Cobertura Polio e Penta,32,417,227,8,417,89292,737.0,54,157639
"220272",Cocal dos Alves,PI,"2022.Q3",Cobertura Polio e Penta,32,17,42,76,42,7037,15.0,247,6180
"251315",Santa Cecília,PB,"2022.Q3",Cobertura Polio e Penta,32,36,42,76,42,8710,27.0,117,6526
"410832",Francisco Alves,PR,"2022.Q3",Cobertura Polio e Penta,32,37,42,76,42,8443,26.0,114,5942
"240050",Alexandria,RN,"2022.Q3",Cobertura Polio e Penta,32,50,43,74,43,13849,49.0,86,13529
"520355",Bonfinópolis,GO,"2022.Q3",Cobertura Polio e Penta,32,30,44,73,44,11023,28.0,147,10120
"250160",Barra de Santa Rosa,PB,"2022.Q3",Cobertura Polio e Penta,32,34,45,71,45,14130,38.0,132,15607
"210592",Lagoa do Mato,MA,"2022.Q3",Cobertura Polio e Penta,32,32,46,70,46,12327,29.0,144,11280
"314200",Mirabela,MG,"2022.Q3",Cobertura Polio e Penta,32,46,46,70,46,13129,48.0,100,13651
"311610",Chapada do Norte,MG,"2022.Q3",Cobertura Polio e Penta,32,15,47,68,47,11213,21.0,313,15334
"410930",Guaraniaçu,PR,"2022.Q3",Cobertura Polio e Penta,32,50,48,67,48,15107,40.0,96,11969
"150450",Melgaço,PA,"2022.Q3",Cobertura Polio e Penta,32,38,49,65,49,6718,159.0,129,28121
"411450",Manoel Ribas,PR,"2022.Q3",Cobertura Polio e Penta,32,50,41,64,50,13976,48.0,82,13517
"320170",Conceição do Castelo,ES,"2022.Q3",Cobertura Polio e Penta,32,53,50,64,50,14276,48.0,94,12887
"270460",Maravilha,AL,"2022.Q3",Cobertura Polio e Penta,32,51,41,63,51,10487,43.0,80,8850
"421160",Nova Veneza,SC,"2022.Q3",Cobertura Polio e Penta,32,44,51,63,51,16436,42.0,116,15515
"230980",Pacoti,CE,"2022.Q3",Cobertura Polio e Penta,32,47,52,62,52,12073,48.0,111,12313
"150340",Inhangapi,PA,"2022.Q3",Cobertura Polio e Penta,32,42,54,59,54,11491,44.0,129,12009
"280580",Riachão do Dantas,SE,"2022.Q3",Cobertura Polio e Penta,32,60,49,53,60,19483,61.0,82,19813
"290405",Bonito,BA,"2022.Q3",Cobertura Polio e Penta,32,63,61,52,61,14986,71.0,97,16999
"210408",Fernando Falcão,MA,"2022.Q3",Cobertura Polio e Penta,32,62,51,52,62,9357,70.0,82,10559
"313750",Lagoa Formosa,MG,"2022.Q3",Cobertura Polio e Penta,32,67,47,48,67,20649,59.0,70,18168
"311050",Camanducaia,MG,"2022.Q3",Cobertura Polio e Penta,32,71,51,45,71,17946,86.0,72,21831
"110080",Candeias do Jamari,RO,"2022.Q3",Cobertura Polio e Penta,32,81,61,40,81,21297,107.0,75,28068
"355040",São Pedro,SP,"2022.Q3",Cobertura Polio e Penta,32,104,94,34,94,31075,122.0,90,36298
"432200",Triunfo,RS,"2022.Q3",Cobertura Polio e Penta,32,98,95,34,95,32229,92.0,97,30159
"432000",Sapucaia do Sul,RS,"2022.Q3",Cobertura Polio e Penta,321,379,448,72,448,115609,467.0,118,142508
"230420",Crato,CE,"2022.Q3",Cobertura Polio e Penta,323,607,497,53,607,116460,698.0,82,133913
"431140",Lajeado,RS,"2022.Q3",Cobertura Polio e Penta,324,364,381,85,381,86144,363.0,105,86005
"230523",Horizonte,CE,"2022.Q3",Cobertura Polio e Penta,324,451,395,82,395,82775,380.0,88,69688
"410040",Almirante Tamandaré,PR,"2022.Q3",Cobertura Polio e Penta,325,260,360,90,360,60709,521.0,138,121420
"420930",Lages,SC,"2022.Q3",Cobertura Polio e Penta,326,708,553,46,708,153878,723.0,78,157158
"411950",Piraquara,PR,"2022.Q3",Cobertura Polio e Penta,327,403,466,70,466,96776,486.0,116,116852
"231140",Quixeramobim,CE,"2022.Q3",Cobertura Polio e Penta,329,315,347,95,347,78171,332.0,110,82455
"292860",Santo Amaro,BA,"2022.Q3",Cobertura Polio e Penta,33,134,136,24,136,46608,173.0,101,60190
"230510",Guaramiranga,CE,"2022.Q3",Cobertura Polio e Penta,33,18,33,100,33,7035,13.0,183,5073
"312840",Guarani,MG,"2022.Q3",Cobertura Polio e Penta,33,22,34,97,34,8861,22.0,155,8926
"351290",Cosmorama,SP,"2022.Q3",Cobertura Polio e Penta,33,23,34,97,34,8024,21.0,148,7289
"251420",São José da Lagoa Tapada,PB,"2022.Q3",Cobertura Polio e Penta,33,25,34,97,34,8392,23.0,136,7622
"250380",Caldas Brandão,PB,"2022.Q3",Cobertura Polio e Penta,33,26,34,97,34,7196,22.0,131,6077
"355090",São Simão,SP,"2022.Q3",Cobertura Polio e Penta,33,27,34,97,34,10726,39.0,126,15446
"421200",Palma Sola,SC,"2022.Q3",Cobertura Polio e Penta,33,32,34,97,34,8072,29.0,106,7321
"354600",Santa Branca,SP,"2022.Q3",Cobertura Polio e Penta,33,36,34,97,34,12169,44.0,94,14925
"291740",Jacaraci,BA,"2022.Q3",Cobertura Polio e Penta,33,38,34,97,34,14166,40.0,89,14855
"310950",Cabo Verde,MG,"2022.Q3",Cobertura Polio e Penta,33,23,35,94,35,10925,30.0,152,14074
"320495",São Roque do Canaã,ES,"2022.Q3",Cobertura Polio e Penta,33,26,35,94,35,12595,26.0,135,12602
"355260",Tabapuã,SP,"2022.Q3",Cobertura Polio e Penta,33,29,35,94,35,12054,30.0,121,12561
"420050",Águas de Chapecó,SC,"2022.Q3",Cobertura Polio e Penta,33,10,36,92,36,6933,9.0,360,6544
"280520",Pinhão,SE,"2022.Q3",Cobertura Polio e Penta,33,19,36,92,36,6345,20.0,189,6678
"290515",Caetanos,BA,"2022.Q3",Cobertura Polio e Penta,33,25,36,92,36,12413,29.0,144,14671
"353900",Pirangi,SP,"2022.Q3",Cobertura Polio e Penta,33,27,36,92,36,12498,25.0,133,11524
"230365",Catunda,CE,"2022.Q3",Cobertura Polio e Penta,33,28,36,92,36,10548,28.0,129,10410
"412535",São Jorge do Patrocínio,PR,"2022.Q3",Cobertura Polio e Penta,33,31,36,92,36,7365,23.0,116,5532
"312890",Guimarânia,MG,"2022.Q3",Cobertura Polio e Penta,33,31,36,92,36,9230,27.0,116,8168
"240630",Lagoa de Pedras,RN,"2022.Q3",Cobertura Polio e Penta,33,32,36,92,36,8234,30.0,113,7624
"410560",Cidade Gaúcha,PR,"2022.Q3",Cobertura Polio e Penta,33,39,36,92,36,12761,40.0,92,12939
"313050",Ilicínea,MG,"2022.Q3",Cobertura Polio e Penta,33,42,36,92,36,13750,38.0,86,12511
"411810",Paranacity,PR,"2022.Q3",Cobertura Polio e Penta,33,22,37,89,37,9211,28.0,168,11685
"313470",Jacinto,MG,"2022.Q3",Cobertura Polio e Penta,33,25,37,89,37,12314,25.0,148,12320
"420190",Aurora,SC,"2022.Q3",Cobertura Polio e Penta,33,30,37,89,37,7522,23.0,123,5687
"353500",Palestina,SP,"2022.Q3",Cobertura Polio e Penta,33,31,37,89,37,12303,34.0,119,13285
"293305",Várzea da Roça,BA,"2022.Q3",Cobertura Polio e Penta,33,36,37,89,37,13971,36.0,103,14135
"290770",Chorrochó,BA,"2022.Q3",Cobertura Polio e Penta,33,37,37,89,37,9617,43.0,100,11221
"221135",Várzea Branca,PI,"2022.Q3",Cobertura Polio e Penta,33,11,38,87,38,5917,9.0,345,4930
"314260",Monsenhor Paulo,MG,"2022.Q3",Cobertura Polio e Penta,33,12,38,87,38,9076,12.0,317,8764
"520590",Corumbaíba,GO,"2022.Q3",Cobertura Polio e Penta,33,19,38,87,38,8069,23.0,200,10012
"355110",Sarapuí,SP,"2022.Q3",Cobertura Polio e Penta,33,21,38,87,38,9351,24.0,181,10493
"510618",Nova Lacerda,MT,"2022.Q3",Cobertura Polio e Penta,33,25,38,87,38,7537,23.0,152,6861
"280510",Pedrinhas,SE,"2022.Q3",Cobertura Polio e Penta,33,26,38,87,38,9249,27.0,146,9727
"412853",Ventania,PR,"2022.Q3",Cobertura Polio e Penta,33,28,38,87,38,10365,33.0,136,12267
"311780",Conceição dos Ouros,MG,"2022.Q3",Cobertura Polio e Penta,33,33,38,87,38,11693,33.0,115,11852
"292265",Nordestina,BA,"2022.Q3",Cobertura Polio e Penta,33,34,38,87,38,11079,40.0,112,13197
"350740",Borborema,SP,"2022.Q3",Cobertura Polio e Penta,33,35,38,87,38,16125,35.0,109,16278
"311410",Carmo de Minas,MG,"2022.Q3",Cobertura Polio e Penta,33,39,38,87,38,14104,42.0,97,15031
"421230",Paulo Lopes,SC,"2022.Q3",Cobertura Polio e Penta,33,42,38,87,38,11845,27.0,90,7642
"251160",Pilões,PB,"2022.Q3",Cobertura Polio e Penta,33,42,38,87,38,8044,34.0,90,6518
"432010",Sarandi,RS,"2022.Q3",Cobertura Polio e Penta,33,33,39,85,39,9508,88.0,118,25024
"260690",Iguaraci,PE,"2022.Q3",Cobertura Polio e Penta,33,34,39,85,39,11910,35.0,115,12265
"421610",São Domingos,SC,"2022.Q3",Cobertura Polio e Penta,33,36,39,85,39,10101,34.0,108,9422
"314587",Orizânia,MG,"2022.Q3",Cobertura Polio e Penta,33,37,39,85,39,9284,32.0,105,8138
"210087",Araguanã,MA,"2022.Q3",Cobertura Polio e Penta,33,17,40,83,40,10539,25.0,235,15675
"241290",São Tomé,RN,"2022.Q3",Cobertura Polio e Penta,33,28,40,83,40,11072,28.0,143,11051
"420620",Gravatal,SC,"2022.Q3",Cobertura Polio e Penta,33,41,40,83,40,13051,37.0,98,11652
"430110",Arroio dos Ratos,RS,"2022.Q3",Cobertura Polio e Penta,33,41,40,83,40,14018,42.0,98,14201
"315580",Rio Pomba,MG,"2022.Q3",Cobertura Polio e Penta,33,44,40,83,40,17977,44.0,91,18007
"312620",Formoso,MG,"2022.Q3",Cobertura Polio e Penta,33,12,41,80,41,7582,16.0,342,9810
"240140",Baía Formosa,RN,"2022.Q3",Cobertura Polio e Penta,33,34,41,80,41,9313,34.0,121,9373
"290400",Boninal,BA,"2022.Q3",Cobertura Polio e Penta,33,48,41,80,41,12889,54.0,85,14518
"210240",Cajapió,MA,"2022.Q3",Cobertura Polio e Penta,33,42,42,79,42,11090,43.0,100,11255
"410725",Douradina,PR,"2022.Q3",Cobertura Polio e Penta,33,43,42,79,42,10684,36.0,98,8988
"430163",Balneário Pinhal,RS,"2022.Q3",Cobertura Polio e Penta,33,39,43,77,43,14266,40.0,110,14645
"260920",Maraial,PE,"2022.Q3",Cobertura Polio e Penta,33,47,43,77,43,9382,56.0,91,11098
"421565",Santa Rosa do Sul,SC,"2022.Q3",Cobertura Polio e Penta,33,34,45,73,45,11103,26.0,132,8397
"220450",Guadalupe,PI,"2022.Q3",Cobertura Polio e Penta,33,46,33,72,46,11575,42.0,72,10496
"522170",Uruana,GO,"2022.Q3",Cobertura Polio e Penta,33,41,47,70,47,15162,37.0,115,13795
"521300",Maurilândia,GO,"2022.Q3",Cobertura Polio e Penta,33,28,48,69,48,10668,38.0,171,14568
"291930",Lençóis,BA,"2022.Q3",Cobertura Polio e Penta,33,30,48,69,48,10111,34.0,160,11586
"351900",Herculândia,SP,"2022.Q3",Cobertura Polio e Penta,33,26,49,67,49,10184,25.0,188,9649
"313020",Igaratinga,MG,"2022.Q3",Cobertura Polio e Penta,33,39,49,67,49,12125,36.0,126,11146
"316190",São Gonçalo do Rio Abaixo,MG,"2022.Q3",Cobertura Polio e Penta,33,52,38,63,52,14469,40.0,73,11114
"411400",Mamborê,PR,"2022.Q3",Cobertura Polio e Penta,33,53,36,62,53,14254,48.0,68,12900
"431850",São José do Norte,RS,"2022.Q3",Cobertura Polio e Penta,33,50,54,61,54,19457,72.0,108,27866
"210700",Montes Altos,MA,"2022.Q3",Cobertura Polio e Penta,33,43,57,58,57,8353,47.0,133,9064
"291510",Itagi,BA,"2022.Q3",Cobertura Polio e Penta,33,60,34,55,60,14237,51.0,57,12140
"210190",Bequimão,MA,"2022.Q3",Cobertura Polio e Penta,33,68,67,49,67,17769,82.0,99,21317
"431265",Não-Me-Toque,RS,"2022.Q3",Cobertura Polio e Penta,33,72,46,46,72,18849,68.0,64,17886
"150630",Salvaterra,PA,"2022.Q3",Cobertura Polio e Penta,33,57,76,43,76,13373,104.0,133,24392
"520890",Goiás,GO,"2022.Q3",Cobertura Polio e Penta,33,81,39,41,81,21824,82.0,48,22122
"120042",Rodrigues Alves,AC,"2022.Q3",Cobertura Polio e Penta,33,72,83,40,83,13192,108.0,115,19767
"521523",Novo Gama,GO,"2022.Q3",Cobertura Polio e Penta,330,219,594,56,594,63322,414.0,271,119649
"352310",Itaquaquecetuba,SP,"2022.Q3",Cobertura Polio e Penta,332,418,419,79,419,89667,1768.0,100,379082
"520549",Cidade Ocidental,GO,"2022.Q3",Cobertura Polio e Penta,335,411,484,69,484,91586,334.0,118,74370
"311940",Coronel Fabriciano,MG,"2022.Q3",Cobertura Polio e Penta,336,351,350,96,350,106224,366.0,100,110709
"410690",Curitiba,PR,"2022.Q3",Cobertura Polio e Penta,3373,5146,4037,66,5146,1495383,6758.0,78,1963726
"211220",Timon,MA,"2022.Q3",Cobertura Polio e Penta,338,805,768,44,768,156775,880.0,95,171317
"431645",Salto do Jacuí,RS,"2022.Q3",Cobertura Polio e Penta,34,20,34,100,34,9397,27.0,170,12512
"420060",Águas Mornas,SC,"2022.Q3",Cobertura Polio e Penta,34,23,34,100,34,8603,18.0,148,6646
"311290",Caputira,MG,"2022.Q3",Cobertura Polio e Penta,34,34,34,100,34,10292,31.0,100,9318
"510310",Cocalinho,MT,"2022.Q3",Cobertura Polio e Penta,34,19,35,97,35,7729,14.0,184,5716
"220327",Curral Novo do Piauí,PI,"2022.Q3",Cobertura Polio e Penta,34,22,35,97,35,5648,21.0,159,5390
"250820",Lagoa de Dentro,PB,"2022.Q3",Cobertura Polio e Penta,34,30,35,97,35,8573,27.0,117,7754
"420768",Ipuaçu,SC,"2022.Q3",Cobertura Polio e Penta,34,40,35,97,35,8443,36.0,88,7643
"310840",Botelhos,MG,"2022.Q3",Cobertura Polio e Penta,34,18,36,94,36,9631,28.0,200,14927
"311030",Caldas,MG,"2022.Q3",Cobertura Polio e Penta,34,31,36,94,36,14210,32.0,116,14600
"316557",Senador Amaral,MG,"2022.Q3",Cobertura Polio e Penta,34,36,36,94,36,7625,25.0,100,5365
"313550",Jequeri,MG,"2022.Q3",Cobertura Polio e Penta,34,37,36,94,36,13667,33.0,97,12246
"270340",Jacaré dos Homens,AL,"2022.Q3",Cobertura Polio e Penta,34,17,37,92,37,6306,14.0,218,5185
"350490",Bananal,SP,"2022.Q3",Cobertura Polio e Penta,34,19,37,92,37,10186,21.0,195,11039
"220987",São João da Fronteira,PI,"2022.Q3",Cobertura Polio e Penta,34,20,37,92,37,6394,19.0,185,6084
"231010",Palmácia,CE,"2022.Q3",Cobertura Polio e Penta,34,21,37,92,37,10307,27.0,176,13553
"251700",Umbuzeiro,PB,"2022.Q3",Cobertura Polio e Penta,34,24,37,92,37,10269,23.0,154,9914
"420720",Imaruí,SC,"2022.Q3",Cobertura Polio e Penta,34,29,37,92,37,12944,22.0,128,9764
"430240",Bom Retiro do Sul,RS,"2022.Q3",Cobertura Polio e Penta,34,33,37,92,37,11048,37.0,112,12448
"290689",Caraíbas,BA,"2022.Q3",Cobertura Polio e Penta,34,24,38,89,38,10427,20.0,158,8659
"354325",Ribeirão Grande,SP,"2022.Q3",Cobertura Polio e Penta,34,24,38,89,38,9257,20.0,158,7686
"220556",Lagoa do Barro do Piauí,PI,"2022.Q3",Cobertura Polio e Penta,34,27,38,89,38,7028,18.0,141,4658
"351080",Casa Branca,SP,"2022.Q3",Cobertura Polio e Penta,34,27,38,89,38,8836,92.0,141,30655
"353280",Nova Aliança,SP,"2022.Q3",Cobertura Polio e Penta,34,31,38,89,38,8594,26.0,123,7161
"520390",Buriti Alegre,GO,"2022.Q3",Cobertura Polio e Penta,34,35,38,89,38,10107,33.0,109,9515
"500400",Glória de Dourados,MS,"2022.Q3",Cobertura Polio e Penta,34,38,38,89,38,10898,35.0,100,9934
"311260",Capinópolis,MG,"2022.Q3",Cobertura Polio e Penta,34,39,38,89,38,16206,39.0,97,16294
"240990",Pendências,RN,"2022.Q3",Cobertura Polio e Penta,34,40,39,87,39,14580,42.0,98,15411
"292680",Rio do Antônio,BA,"2022.Q3",Cobertura Polio e Penta,34,25,40,85,40,12738,30.0,160,15521
"520410",Cachoeira Alta,GO,"2022.Q3",Cobertura Polio e Penta,34,33,40,85,40,11617,37.0,121,12843
"220323",Currais,PI,"2022.Q3",Cobertura Polio e Penta,34,16,41,83,41,5077,16.0,256,4982
"420370",Canelinha,SC,"2022.Q3",Cobertura Polio e Penta,34,31,42,81,42,12446,31.0,135,12553
"170900",Goiatins,TO,"2022.Q3",Cobertura Polio e Penta,34,47,42,81,42,9714,64.0,89,13169
"432130",Taquari,RS,"2022.Q3",Cobertura Polio e Penta,34,33,43,79,43,15259,58.0,130,26907
"293140",Teodoro Sampaio,BA,"2022.Q3",Cobertura Polio e Penta,34,9,43,79,43,8270,8.0,478,7296
"260795",Jaqueira,PE,"2022.Q3",Cobertura Polio e Penta,34,45,36,76,45,10277,51.0,80,11632
